rssi,Time
-85,2022-09-05 15:28:24.666
-86,2022-09-05 15:28:21.063
-80,2022-09-05 15:28:20.097
-90,2022-09-05 15:28:20.225
-85,2022-09-05 15:28:24.666
-86,2022-09-05 15:28:21.063
-88,2022-09-05 15:28:22.497
-92,2022-09-05 15:28:21.700
-85,2022-09-05 15:28:24.666
-96,2022-09-05 15:28:22.797
-88,2022-09-05 15:28:22.497
-89,2022-09-05 15:28:22.191
-85,2022-09-05 15:28:24.666
-95,2022-09-05 15:28:23.011
-86,2022-09-05 15:28:23.626
-88,2022-09-05 15:28:23.379
-85,2022-09-05 15:28:24.666
-88,2022-09-05 15:28:24.711
-88,2022-09-05 15:28:24.146
-83,2022-09-05 15:28:24.473
-89,2022-09-05 15:28:25.217
-80,2022-09-05 15:28:26.659
-86,2022-09-05 15:28:25.538
-93,2022-09-05 15:28:25.943
-88,2022-09-05 15:28:27.029
-80,2022-09-05 15:28:26.659
-88,2022-09-05 15:28:26.031
-90,2022-09-05 15:28:27.248
-88,2022-09-05 15:28:27.029
-90,2022-09-05 15:28:27.031
-80,2022-09-05 15:28:27.031
-90,2022-09-05 15:28:27.248
-78,2022-09-05 15:28:28.153
-88,2022-09-05 15:28:29.436
-89,2022-09-05 15:28:28.298
-92,2022-09-05 15:28:32.141
-93,2022-09-05 15:28:30.243
-88,2022-09-05 15:28:29.436
-83,2022-09-05 15:28:29.380
-92,2022-09-05 15:28:32.141
-93,2022-09-05 15:28:30.243
-82,2022-09-05 15:28:30.260
-92,2022-09-05 15:28:32.141
-95,2022-09-05 15:28:31.794
-94,2022-09-05 15:28:35.981
-88,2022-09-05 15:28:31.115
-92,2022-09-05 15:28:32.141
-91,2022-09-05 15:28:32.756
-94,2022-09-05 15:28:35.981
-97,2022-09-05 15:28:32.541
-92,2022-09-05 15:28:32.141
-91,2022-09-05 15:28:33.240
-94,2022-09-05 15:28:35.981
-93,2022-09-05 15:28:34.079
-94,2022-09-05 15:28:37.459
-94,2022-09-05 15:28:34.021
-94,2022-09-05 15:28:35.981
-93,2022-09-05 15:28:34.079
-94,2022-09-05 15:28:37.459
-87,2022-09-05 15:28:36.607
-94,2022-09-05 15:28:35.981
-96,2022-09-05 15:28:35.464
-94,2022-09-05 15:28:37.459
-87,2022-09-05 15:28:36.607
-95,2022-09-05 15:28:36.010
-93,2022-09-05 15:28:36.179
-94,2022-09-05 15:28:37.459
-92,2022-09-05 15:28:38.151
-89,2022-09-05 15:28:41.699
-93,2022-09-05 15:28:37.294
-94,2022-09-05 15:28:37.459
-92,2022-09-05 15:28:38.151
-89,2022-09-05 15:28:41.699
-95,2022-09-05 15:28:40.421
-88,2022-09-05 15:28:38.757
-84,2022-09-05 15:28:40.710
-89,2022-09-05 15:28:41.699
-95,2022-09-05 15:28:40.421
-89,2022-09-05 15:28:42.395
-84,2022-09-05 15:28:40.710
-89,2022-09-05 15:28:41.699
-95,2022-09-05 15:28:40.421
-89,2022-09-05 15:28:42.395
-89,2022-09-05 15:28:41.186
-89,2022-09-05 15:28:41.699
-92,2022-09-05 15:28:44.294
-89,2022-09-05 15:28:42.395
-88,2022-09-05 15:28:42.017
-93,2022-09-05 15:28:42.010
-92,2022-09-05 15:28:44.294
-89,2022-09-05 15:28:42.395
-89,2022-09-05 15:28:43.026
-84,2022-09-05 15:28:43.035
-92,2022-09-05 15:28:44.294
-85,2022-09-05 15:28:43.035
-91,2022-09-05 15:28:46.632
-89,2022-09-05 15:28:44.067
-92,2022-09-05 15:28:44.294
-88,2022-09-05 15:28:45.898
-91,2022-09-05 15:28:46.632
-85,2022-09-05 15:28:45.012
-95,2022-09-05 15:28:45.413
-88,2022-09-05 15:28:45.898
-91,2022-09-05 15:28:46.632
-83,2022-09-05 15:28:47.301
-95,2022-09-05 15:28:46.064
-93,2022-09-05 15:28:48.100
-94,2022-09-05 15:28:47.138
-83,2022-09-05 15:28:47.301
-80,2022-09-05 15:28:47.500
-93,2022-09-05 15:28:48.100
-89,2022-09-05 15:28:52.073
-87,2022-09-05 15:28:48.100
-86,2022-09-05 15:28:48.129
-93,2022-09-05 15:28:48.100
-89,2022-09-05 15:28:52.073
-93,2022-09-05 15:28:49.747
-84,2022-09-05 15:28:49.181
-91,2022-09-05 15:28:50.726
-89,2022-09-05 15:28:52.073
-91,2022-09-05 15:28:50.334
-83,2022-09-05 15:28:51.345
-91,2022-09-05 15:28:50.726
-89,2022-09-05 15:28:52.073
-83,2022-09-05 15:28:51.345
-95,2022-09-05 15:28:51.997
-89,2022-09-05 15:28:52.073
-86,2022-09-05 15:28:52.823
-90,2022-09-05 15:28:53.042
-94,2022-09-05 15:28:53.352
-85,2022-09-05 15:28:53.113
-90,2022-09-05 15:28:53.042
-92,2022-09-05 15:28:54.505
-88,2022-09-05 15:28:54.124
-88,2022-09-05 15:28:54.808
-86,2022-09-05 15:28:55.020
-89,2022-09-05 15:28:55.582
-79,2022-09-05 15:28:55.181
-86,2022-09-05 15:28:56.261
-93,2022-09-05 15:29:00.312
-86,2022-09-05 15:28:58.155
-86,2022-09-05 15:28:56.273
-86,2022-09-05 15:28:57.942
-93,2022-09-05 15:29:00.312
-86,2022-09-05 15:28:58.155
-90,2022-09-05 15:28:57.061
-91,2022-09-05 15:28:58.034
-93,2022-09-05 15:29:00.312
-86,2022-09-05 15:28:58.155
-82,2022-09-05 15:28:58.375
-83,2022-09-05 15:28:59.060
-93,2022-09-05 15:29:00.312
-87,2022-09-05 15:29:00.182
-80,2022-09-05 15:28:59.752
-93,2022-09-05 15:29:00.312
-87,2022-09-05 15:29:00.182
-80,2022-09-05 15:29:00.117
-93,2022-09-05 15:29:05.241
-87,2022-09-05 15:29:01.586
-88,2022-09-05 15:29:01.389
-93,2022-09-05 15:29:05.241
-90,2022-09-05 15:29:02.003
-85,2022-09-05 15:29:02.186
-93,2022-09-05 15:29:05.241
-85,2022-09-05 15:29:04.020
-86,2022-09-05 15:29:03.074
-93,2022-09-05 15:29:05.241
-85,2022-09-05 15:29:04.020
-89,2022-09-05 15:29:04.013
-93,2022-09-05 15:29:05.241
-93,2022-09-05 15:29:09.685
-84,2022-09-05 15:29:05.226
-90,2022-09-05 15:29:09.144
-95,2022-09-05 15:29:10.371
-93,2022-09-05 15:29:09.685
-86,2022-09-05 15:29:06.032
-90,2022-09-05 15:29:09.144
-95,2022-09-05 15:29:10.371
-93,2022-09-05 15:29:09.685
-86,2022-09-05 15:29:07.147
-90,2022-09-05 15:29:09.144
-95,2022-09-05 15:29:10.371
-93,2022-09-05 15:29:09.685
-86,2022-09-05 15:29:08.184
-90,2022-09-05 15:29:09.144
-95,2022-09-05 15:29:10.371
-93,2022-09-05 15:29:09.685
-97,2022-09-05 15:29:09.067
-92,2022-09-05 15:29:10.348
-95,2022-09-05 15:29:10.371
-92,2022-09-05 15:29:10.562
-91,2022-09-05 15:29:10.236
-92,2022-09-05 15:29:11.164
-87,2022-09-05 15:29:12.929
-88,2022-09-05 15:29:11.323
-90,2022-09-05 15:29:15.742
-85,2022-09-05 15:29:16.091
-87,2022-09-05 15:29:12.929
-81,2022-09-05 15:29:14.058
-90,2022-09-05 15:29:15.742
-85,2022-09-05 15:29:16.091
-91,2022-09-05 15:29:13.308
-81,2022-09-05 15:29:14.058
-90,2022-09-05 15:29:15.742
-85,2022-09-05 15:29:16.091
-89,2022-09-05 15:29:15.491
-81,2022-09-05 15:29:14.058
-90,2022-09-05 15:29:15.742
-85,2022-09-05 15:29:16.091
-89,2022-09-05 15:29:15.491
-92,2022-09-05 15:29:17.895
-93,2022-09-05 15:29:16.154
-85,2022-09-05 15:29:16.091
-94,2022-09-05 15:29:16.113
-92,2022-09-05 15:29:17.895
-93,2022-09-05 15:29:17.874
-91,2022-09-05 15:29:18.287
-86,2022-09-05 15:29:17.847
-92,2022-09-05 15:29:17.895
-92,2022-09-05 15:29:21.673
-91,2022-09-05 15:29:18.287
-92,2022-09-05 15:29:18.876
-89,2022-09-05 15:29:18.490
-92,2022-09-05 15:29:21.673
-95,2022-09-05 15:29:19.338
-91,2022-09-05 15:29:19.582
-87,2022-09-05 15:29:19.307
-92,2022-09-05 15:29:21.673
-86,2022-09-05 15:29:20.120
-83,2022-09-05 15:29:20.108
-92,2022-09-05 15:29:21.866
-92,2022-09-05 15:29:21.673
-74,2022-09-05 15:29:21.036
-74,2022-09-05 15:29:21.215
-92,2022-09-05 15:29:21.866
-95,2022-09-05 15:29:22.266
-86,2022-09-05 15:29:22.304
-77,2022-09-05 15:29:22.284
-94,2022-09-05 15:29:22.797
-83,2022-09-05 15:29:24.488
-87,2022-09-05 15:29:25.540
-83,2022-09-05 15:29:23.793
-92,2022-09-05 15:29:23.157
-83,2022-09-05 15:29:24.488
-87,2022-09-05 15:29:25.540
-82,2022-09-05 15:29:24.233
-85,2022-09-05 15:29:24.492
-86,2022-09-05 15:29:27.646
-87,2022-09-05 15:29:25.540
-86,2022-09-05 15:29:25.034
-85,2022-09-05 15:29:25.385
-86,2022-09-05 15:29:27.646
-89,2022-09-05 15:29:26.194
-94,2022-09-05 15:29:26.108
-88,2022-09-05 15:29:26.145
-86,2022-09-05 15:29:27.646
-94,2022-09-05 15:29:27.047
-88,2022-09-05 15:29:27.005
-85,2022-09-05 15:29:28.871
-89,2022-09-05 15:29:28.268
-88,2022-09-05 15:29:29.365
-96,2022-09-05 15:29:29.362
-79,2022-09-05 15:29:30.177
-94,2022-09-05 15:29:30.476
-77,2022-09-05 15:29:31.432
-95,2022-09-05 15:29:31.471
-79,2022-09-05 15:29:35.318
-80,2022-09-05 15:29:32.111
-94,2022-09-05 15:29:32.138
-79,2022-09-05 15:29:35.318
-90,2022-09-05 15:29:33.187
-90,2022-09-05 15:29:34.712
-79,2022-09-05 15:29:35.318
-83,2022-09-05 15:29:34.474
-94,2022-09-05 15:29:38.733
-90,2022-09-05 15:29:34.712
-79,2022-09-05 15:29:35.318
-80,2022-09-05 15:29:35.753
-94,2022-09-05 15:29:38.733
-94,2022-09-05 15:29:36.418
-79,2022-09-05 15:29:35.318
-82,2022-09-05 15:29:36.003
-94,2022-09-05 15:29:38.733
-94,2022-09-05 15:29:36.418
-89,2022-09-05 15:29:36.348
-90,2022-09-05 15:29:37.829
-94,2022-09-05 15:29:38.733
-82,2022-09-05 15:29:37.850
-82,2022-09-05 15:29:39.829
-91,2022-09-05 15:29:38.355
-94,2022-09-05 15:29:38.733
-87,2022-09-05 15:29:38.307
-82,2022-09-05 15:29:39.829
-90,2022-09-05 15:29:39.325
-80,2022-09-05 15:29:39.166
-88,2022-09-05 15:29:39.308
-82,2022-09-05 15:29:39.829
-83,2022-09-05 15:29:40.187
-88,2022-09-05 15:29:40.610
-96,2022-09-05 15:29:41.470
-89,2022-09-05 15:29:41.265
-80,2022-09-05 15:29:41.068
-88,2022-09-05 15:29:41.754
-96,2022-09-05 15:29:41.470
-89,2022-09-05 15:29:41.265
-86,2022-09-05 15:29:42.572
-86,2022-09-05 15:29:42.148
-86,2022-09-05 15:29:44.262
-87,2022-09-05 15:29:42.185
-86,2022-09-05 15:29:44.229
-82,2022-09-05 15:29:43.634
-86,2022-09-05 15:29:44.262
-91,2022-09-05 15:29:43.634
-86,2022-09-05 15:29:44.229
-86,2022-09-05 15:29:44.262
-92,2022-09-05 15:29:45.107
-89,2022-09-05 15:29:46.448
-83,2022-09-05 15:29:45.107
-92,2022-09-05 15:29:45.107
-89,2022-09-05 15:29:46.448
-75,2022-09-05 15:29:46.010
-92,2022-09-05 15:29:48.550
-81,2022-09-05 15:29:49.161
-94,2022-09-05 15:29:51.710
-86,2022-09-05 15:29:47.550
-92,2022-09-05 15:29:48.550
-81,2022-09-05 15:29:49.161
-94,2022-09-05 15:29:51.710
-86,2022-09-05 15:29:48.550
-92,2022-09-05 15:29:48.550
-81,2022-09-05 15:29:49.161
-94,2022-09-05 15:29:51.710
-88,2022-09-05 15:29:49.213
-89,2022-09-05 15:29:50.232
-89,2022-09-05 15:29:50.278
-94,2022-09-05 15:29:51.710
-89,2022-09-05 15:29:50.232
-85,2022-09-05 15:29:51.749
-94,2022-09-05 15:29:51.710
-93,2022-09-05 15:29:54.726
-86,2022-09-05 15:29:52.590
-94,2022-09-05 15:29:55.616
-93,2022-09-05 15:29:54.726
-96,2022-09-05 15:29:53.012
-94,2022-09-05 15:29:55.616
-93,2022-09-05 15:29:54.726
-91,2022-09-05 15:29:56.310
-94,2022-09-05 15:29:55.616
-93,2022-09-05 15:29:54.726
-91,2022-09-05 15:29:56.310
-94,2022-09-05 15:29:55.616
-96,2022-09-05 15:29:55.156
-91,2022-09-05 15:29:56.310
-95,2022-09-05 15:29:59.923
-93,2022-09-05 15:29:59.792
-95,2022-09-05 15:29:57.947
-95,2022-09-05 15:29:59.923
-93,2022-09-05 15:29:59.792
-89,2022-09-05 15:29:58.334
-95,2022-09-05 15:29:59.923
-96,2022-09-05 15:30:02.153
-93,2022-09-05 15:29:59.792
-92,2022-09-05 15:29:59.466
-95,2022-09-05 15:29:59.923
-96,2022-09-05 15:30:02.153
-93,2022-09-05 15:29:59.792
-88,2022-09-05 15:30:02.396
-92,2022-09-05 15:30:00.094
-96,2022-09-05 15:30:02.153
-89,2022-09-05 15:30:00.672
-88,2022-09-05 15:30:02.396
-87,2022-09-05 15:30:01.097
-96,2022-09-05 15:30:02.153
-85,2022-09-05 15:30:01.132
-88,2022-09-05 15:30:02.396
-96,2022-09-05 15:30:04.393
-96,2022-09-05 15:30:02.153
-89,2022-09-05 15:30:02.153
-82,2022-09-05 15:30:03.915
-96,2022-09-05 15:30:04.393
-94,2022-09-05 15:30:03.445
-83,2022-09-05 15:30:03.441
-89,2022-09-05 15:30:05.392
-96,2022-09-05 15:30:04.393
-96,2022-09-05 15:30:05.590
-84,2022-09-05 15:30:04.110
-89,2022-09-05 15:30:05.392
-88,2022-09-05 15:30:06.475
-96,2022-09-05 15:30:05.590
-91,2022-09-05 15:30:06.196
-85,2022-09-05 15:30:06.077
-88,2022-09-05 15:30:06.475
-90,2022-09-05 15:30:06.023
-91,2022-09-05 15:30:06.196
-82,2022-09-05 15:30:07.473
-90,2022-09-05 15:30:09.462
-93,2022-09-05 15:30:07.272
-87,2022-09-05 15:30:07.146
-87,2022-09-05 15:30:09.884
-90,2022-09-05 15:30:09.462
-89,2022-09-05 15:30:08.151
-88,2022-09-05 15:30:09.034
-87,2022-09-05 15:30:09.884
-90,2022-09-05 15:30:09.462
-92,2022-09-05 15:30:09.233
-88,2022-09-05 15:30:09.034
-94,2022-09-05 15:30:10.515
-81,2022-09-05 15:30:10.315
-88,2022-09-05 15:30:10.071
-91,2022-09-05 15:30:11.593
-88,2022-09-05 15:30:12.593
-94,2022-09-05 15:30:11.798
-81,2022-09-05 15:30:12.390
-88,2022-09-05 15:30:12.593
-92,2022-09-05 15:30:13.673
-86,2022-09-05 15:30:14.243
-93,2022-09-05 15:30:13.072
-92,2022-09-05 15:30:13.673
-86,2022-09-05 15:30:14.243
-94,2022-09-05 15:30:14.405
-93,2022-09-05 15:30:14.179
-86,2022-09-05 15:30:15.025
-93,2022-09-05 15:30:17.513
-79,2022-09-05 15:30:15.044
-80,2022-09-05 15:30:17.114
-93,2022-09-05 15:30:17.513
-89,2022-09-05 15:30:16.439
-80,2022-09-05 15:30:17.114
-93,2022-09-05 15:30:17.513
-91,2022-09-05 15:30:17.349
-80,2022-09-05 15:30:20.290
-91,2022-09-05 15:30:20.133
-94,2022-09-05 15:30:20.752
-80,2022-09-05 15:30:20.290
-91,2022-09-05 15:30:20.133
-94,2022-09-05 15:30:20.752
-80,2022-09-05 15:30:20.290
-91,2022-09-05 15:30:20.133
-94,2022-09-05 15:30:20.752
-85,2022-09-05 15:30:22.092
-94,2022-09-05 15:30:22.096
-84,2022-09-05 15:30:22.033
-85,2022-09-05 15:30:22.092
-94,2022-09-05 15:30:22.096
-84,2022-09-05 15:30:22.033
-86,2022-09-05 15:30:24.795
-94,2022-09-05 15:30:23.769
-92,2022-09-05 15:30:23.112
-86,2022-09-05 15:30:24.795
-91,2022-09-05 15:30:25.894
-82,2022-09-05 15:30:24.391
-87,2022-09-05 15:30:25.032
-91,2022-09-05 15:30:25.894
-89,2022-09-05 15:30:25.399
-86,2022-09-05 15:30:26.071
-87,2022-09-05 15:30:26.111
-95,2022-09-05 15:30:30.128
-82,2022-09-05 15:30:27.974
-86,2022-09-05 15:30:27.020
-86,2022-09-05 15:30:28.033
-95,2022-09-05 15:30:30.128
-82,2022-09-05 15:30:27.974
-85,2022-09-05 15:30:29.321
-86,2022-09-05 15:30:28.033
-95,2022-09-05 15:30:30.128
-91,2022-09-05 15:30:29.120
-85,2022-09-05 15:30:29.321
-88,2022-09-05 15:30:29.051
-95,2022-09-05 15:30:30.128
-91,2022-09-05 15:30:29.120
-87,2022-09-05 15:30:31.261
-89,2022-09-05 15:30:30.799
-95,2022-09-05 15:30:30.128
-81,2022-09-05 15:30:30.337
-87,2022-09-05 15:30:31.261
-93,2022-09-05 15:30:31.192
-94,2022-09-05 15:30:31.814
-90,2022-09-05 15:30:32.273
-95,2022-09-05 15:30:32.951
-89,2022-09-05 15:30:35.490
-87,2022-09-05 15:30:33.090
-93,2022-09-05 15:30:33.953
-89,2022-09-05 15:30:35.490
-87,2022-09-05 15:30:37.390
-89,2022-09-05 15:30:34.033
-89,2022-09-05 15:30:35.490
-87,2022-09-05 15:30:37.390
-91,2022-09-05 15:30:35.112
-89,2022-09-05 15:30:35.490
-87,2022-09-05 15:30:37.390
-93,2022-09-05 15:30:37.991
-87,2022-09-05 15:30:40.597
-93,2022-09-05 15:30:36.559
-87,2022-09-05 15:30:37.390
-93,2022-09-05 15:30:37.991
-87,2022-09-05 15:30:40.597
-89,2022-09-05 15:30:39.767
-87,2022-09-05 15:30:37.390
-90,2022-09-05 15:30:38.350
-87,2022-09-05 15:30:40.597
-89,2022-09-05 15:30:39.767
-95,2022-09-05 15:30:39.094
-90,2022-09-05 15:30:41.282
-87,2022-09-05 15:30:40.597
-89,2022-09-05 15:30:39.767
-95,2022-09-05 15:30:39.094
-90,2022-09-05 15:30:41.282
-87,2022-09-05 15:30:40.597
-89,2022-09-05 15:30:40.025
-86,2022-09-05 15:30:40.154
-90,2022-09-05 15:30:41.282
-85,2022-09-05 15:30:41.077
-92,2022-09-05 15:30:41.122
-93,2022-09-05 15:30:41.318
-92,2022-09-05 15:30:42.405
-86,2022-09-05 15:30:44.596
-91,2022-09-05 15:30:42.958
-93,2022-09-05 15:30:42.034
-84,2022-09-05 15:30:43.621
-86,2022-09-05 15:30:44.596
-80,2022-09-05 15:30:43.179
-93,2022-09-05 15:30:46.567
-79,2022-09-05 15:30:44.253
-86,2022-09-05 15:30:44.596
-90,2022-09-05 15:30:44.411
-93,2022-09-05 15:30:46.567
-84,2022-09-05 15:30:45.352
-89,2022-09-05 15:30:47.634
-95,2022-09-05 15:30:45.072
-93,2022-09-05 15:30:46.567
-85,2022-09-05 15:30:46.955
-89,2022-09-05 15:30:47.634
-95,2022-09-05 15:30:47.224
-93,2022-09-05 15:30:46.567
-80,2022-09-05 15:30:48.231
-89,2022-09-05 15:30:47.634
-95,2022-09-05 15:30:47.224
-92,2022-09-05 15:30:49.569
-80,2022-09-05 15:30:48.231
-91,2022-09-05 15:30:49.994
-91,2022-09-05 15:30:49.313
-92,2022-09-05 15:30:49.569
-86,2022-09-05 15:30:49.113
-91,2022-09-05 15:30:49.994
-91,2022-09-05 15:30:49.313
-92,2022-09-05 15:30:49.569
-80,2022-09-05 15:30:51.154
-92,2022-09-05 15:30:50.196
-93,2022-09-05 15:30:52.121
-80,2022-09-05 15:30:51.154
-88,2022-09-05 15:30:51.547
-93,2022-09-05 15:30:52.121
-85,2022-09-05 15:30:52.071
-89,2022-09-05 15:30:54.035
-93,2022-09-05 15:30:52.121
-77,2022-09-05 15:30:53.416
-89,2022-09-05 15:30:54.035
-94,2022-09-05 15:30:53.010
-86,2022-09-05 15:30:54.035
-89,2022-09-05 15:30:54.035
-93,2022-09-05 15:30:54.288
-86,2022-09-05 15:30:57.259
-92,2022-09-05 15:30:55.311
-86,2022-09-05 15:30:57.259
-90,2022-09-05 15:30:56.115
-86,2022-09-05 15:30:57.259
-96,2022-09-05 15:30:57.030
-90,2022-09-05 15:31:01.965
-85,2022-09-05 15:30:58.087
-87,2022-09-05 15:30:58.568
-90,2022-09-05 15:31:01.965
-96,2022-09-05 15:30:59.368
-88,2022-09-05 15:30:59.160
-90,2022-09-05 15:31:01.965
-93,2022-09-05 15:31:03.594
-96,2022-09-05 15:31:01.558
-90,2022-09-05 15:31:01.037
-90,2022-09-05 15:31:01.965
-93,2022-09-05 15:31:03.594
-96,2022-09-05 15:31:01.558
-90,2022-09-05 15:31:01.037
-90,2022-09-05 15:31:01.965
-93,2022-09-05 15:31:03.594
-96,2022-09-05 15:31:02.150
-88,2022-09-05 15:31:03.463
-90,2022-09-05 15:31:02.113
-93,2022-09-05 15:31:03.594
-92,2022-09-05 15:31:03.794
-88,2022-09-05 15:31:03.463
-86,2022-09-05 15:31:03.669
-93,2022-09-05 15:31:03.594
-88,2022-09-05 15:31:04.284
-89,2022-09-05 15:31:04.170
-91,2022-09-05 15:31:05.441
-87,2022-09-05 15:31:07.932
-88,2022-09-05 15:31:05.087
-91,2022-09-05 15:31:05.441
-87,2022-09-05 15:31:07.932
-83,2022-09-05 15:31:06.015
-94,2022-09-05 15:31:10.486
-94,2022-09-05 15:31:06.026
-87,2022-09-05 15:31:07.932
-97,2022-09-05 15:31:10.212
-94,2022-09-05 15:31:10.486
-95,2022-09-05 15:31:07.689
-89,2022-09-05 15:31:08.159
-97,2022-09-05 15:31:10.212
-94,2022-09-05 15:31:10.486
-91,2022-09-05 15:31:08.517
-82,2022-09-05 15:31:09.796
-97,2022-09-05 15:31:10.212
-94,2022-09-05 15:31:10.486
-91,2022-09-05 15:31:09.199
-89,2022-09-05 15:31:10.193
-97,2022-09-05 15:31:10.212
-94,2022-09-05 15:31:10.486
-94,2022-09-05 15:31:10.741
-87,2022-09-05 15:31:11.104
-93,2022-09-05 15:31:15.671
-89,2022-09-05 15:31:11.279
-85,2022-09-05 15:31:16.951
-93,2022-09-05 15:31:15.671
-94,2022-09-05 15:31:13.085
-85,2022-09-05 15:31:16.951
-93,2022-09-05 15:31:15.671
-94,2022-09-05 15:31:13.085
-85,2022-09-05 15:31:16.951
-93,2022-09-05 15:31:15.671
-90,2022-09-05 15:31:14.571
-85,2022-09-05 15:31:16.951
-93,2022-09-05 15:31:15.671
-93,2022-09-05 15:31:16.405
-85,2022-09-05 15:31:16.951
-96,2022-09-05 15:31:18.372
-93,2022-09-05 15:31:16.405
-79,2022-09-05 15:31:17.122
-96,2022-09-05 15:31:18.372
-91,2022-09-05 15:31:17.352
-81,2022-09-05 15:31:18.760
-86,2022-09-05 15:31:22.814
-96,2022-09-05 15:31:18.372
-92,2022-09-05 15:31:18.165
-89,2022-09-05 15:31:19.161
-86,2022-09-05 15:31:22.814
-91,2022-09-05 15:31:19.442
-86,2022-09-05 15:31:19.015
-84,2022-09-05 15:31:20.036
-86,2022-09-05 15:31:22.814
-93,2022-09-05 15:31:20.036
-87,2022-09-05 15:31:20.074
-84,2022-09-05 15:31:21.369
-86,2022-09-05 15:31:22.814
-84,2022-09-05 15:31:21.119
-91,2022-09-05 15:31:21.120
-90,2022-09-05 15:31:22.020
-86,2022-09-05 15:31:22.814
-92,2022-09-05 15:31:22.196
-77,2022-09-05 15:31:22.240
-75,2022-09-05 15:31:23.304
-89,2022-09-05 15:31:26.276
-93,2022-09-05 15:31:25.558
-84,2022-09-05 15:31:23.068
-76,2022-09-05 15:31:26.467
-89,2022-09-05 15:31:26.276
-93,2022-09-05 15:31:25.558
-84,2022-09-05 15:31:24.107
-76,2022-09-05 15:31:26.467
-89,2022-09-05 15:31:26.276
-93,2022-09-05 15:31:25.558
-87,2022-09-05 15:31:25.164
-76,2022-09-05 15:31:26.467
-89,2022-09-05 15:31:26.276
-87,2022-09-05 15:31:26.664
-93,2022-09-05 15:31:26.041
-86,2022-09-05 15:31:30.701
-91,2022-09-05 15:31:27.118
-88,2022-09-05 15:31:27.118
-90,2022-09-05 15:31:28.869
-86,2022-09-05 15:31:30.701
-93,2022-09-05 15:31:28.002
-91,2022-09-05 15:31:28.394
-90,2022-09-05 15:31:28.869
-86,2022-09-05 15:31:30.701
-90,2022-09-05 15:31:29.059
-94,2022-09-05 15:31:29.395
-77,2022-09-05 15:31:29.908
-86,2022-09-05 15:31:30.701
-91,2022-09-05 15:31:30.082
-76,2022-09-05 15:31:30.112
-90,2022-09-05 15:31:33.527
-96,2022-09-05 15:31:32.246
-86,2022-09-05 15:31:31.043
-90,2022-09-05 15:31:33.527
-96,2022-09-05 15:31:32.246
-88,2022-09-05 15:31:33.522
-90,2022-09-05 15:31:33.527
-88,2022-09-05 15:31:37.110
-95,2022-09-05 15:31:34.380
-88,2022-09-05 15:31:33.522
-85,2022-09-05 15:31:34.528
-88,2022-09-05 15:31:37.110
-95,2022-09-05 15:31:34.380
-86,2022-09-05 15:31:34.150
-93,2022-09-05 15:31:35.628
-88,2022-09-05 15:31:37.110
-88,2022-09-05 15:31:37.099
-81,2022-09-05 15:31:35.811
-95,2022-09-05 15:31:36.179
-88,2022-09-05 15:31:37.110
-88,2022-09-05 15:31:37.099
-89,2022-09-05 15:31:36.145
-83,2022-09-05 15:31:37.133
-88,2022-09-05 15:31:37.110
-88,2022-09-05 15:31:37.099
-75,2022-09-05 15:31:40.359
-83,2022-09-05 15:31:38.226
-91,2022-09-05 15:31:40.364
-96,2022-09-05 15:31:38.394
-75,2022-09-05 15:31:40.359
-77,2022-09-05 15:31:39.062
-91,2022-09-05 15:31:40.364
-93,2022-09-05 15:31:39.280
-75,2022-09-05 15:31:40.359
-88,2022-09-05 15:31:40.530
-91,2022-09-05 15:31:40.364
-87,2022-09-05 15:31:40.360
-75,2022-09-05 15:31:40.359
-92,2022-09-05 15:31:42.487
-93,2022-09-05 15:31:43.794
-91,2022-09-05 15:31:41.453
-83,2022-09-05 15:31:42.029
-92,2022-09-05 15:31:42.487
-93,2022-09-05 15:31:43.794
-91,2022-09-05 15:31:42.213
-83,2022-09-05 15:31:42.029
-92,2022-09-05 15:31:44.369
-93,2022-09-05 15:31:43.794
-91,2022-09-05 15:31:43.091
-73,2022-09-05 15:31:43.170
-92,2022-09-05 15:31:44.369
-87,2022-09-05 15:31:44.435
-89,2022-09-05 15:31:44.164
-80,2022-09-05 15:31:44.165
-88,2022-09-05 15:31:48.020
-88,2022-09-05 15:31:46.346
-93,2022-09-05 15:31:45.849
-84,2022-09-05 15:31:45.251
-88,2022-09-05 15:31:48.020
-88,2022-09-05 15:31:46.346
-93,2022-09-05 15:31:46.205
-85,2022-09-05 15:31:46.536
-88,2022-09-05 15:31:48.020
-96,2022-09-05 15:31:47.142
-93,2022-09-05 15:31:47.150
-98,2022-09-05 15:31:47.648
-88,2022-09-05 15:31:48.020
-94,2022-09-05 15:31:48.076
-97,2022-09-05 15:31:48.241
-90,2022-09-05 15:31:48.094
-89,2022-09-05 15:31:49.133
-91,2022-09-05 15:31:49.314
-96,2022-09-05 15:31:53.132
-90,2022-09-05 15:31:49.295
-87,2022-09-05 15:31:50.436
-92,2022-09-05 15:31:51.694
-96,2022-09-05 15:31:53.132
-95,2022-09-05 15:31:51.526
-86,2022-09-05 15:31:51.171
-92,2022-09-05 15:31:51.694
-96,2022-09-05 15:31:53.132
-95,2022-09-05 15:31:51.526
-91,2022-09-05 15:31:52.056
-91,2022-09-05 15:31:52.938
-96,2022-09-05 15:31:53.132
-96,2022-09-05 15:31:52.591
-87,2022-09-05 15:31:53.330
-88,2022-09-05 15:31:53.548
