name,locationStatus,timestamp,rssiOne,rssiTwo
FF:FF:C2:1D:9B:54,OUTSIDE,1551368080156,-74,-74
FF:FF:C2:1D:9B:71,OUTSIDE,1551368080865,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368081028,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368081026,-68,-68
FF:FF:C2:1D:9B:54,OUTSIDE,1551368081241,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368081056,-74,-74
FF:FF:C2:1D:9B:52,OUTSIDE,1551368082118,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368082748,-74,-74
FF:FF:C2:1D:9B:54,OUTSIDE,1551368082742,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368082119,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368083246,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368083207,-70,-70
FF:FF:C2:1D:9B:54,OUTSIDE,1551368083199,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368083027,-72,-72
FF:FF:C2:1D:9B:52,OUTSIDE,1551368084017,-72,-72
FF:FF:C0:22:3D:C1,OUTSIDE,1551368084018,-78,-78
FF:FF:C2:1D:9B:54,OUTSIDE,1551368084293,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368084272,-76,-76
FF:FF:C2:1D:9B:52,OUTSIDE,1551368085084,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368085118,-77,-77
FF:FF:C2:1D:9B:54,OUTSIDE,1551368085084,-83,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368085083,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368086031,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368086015,-84,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368086352,-80,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551368086024,-80,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368087663,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368087036,-77,-77
FF:FF:C2:1D:9B:54,OUTSIDE,1551368087308,-84,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368087036,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368088180,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368088207,-83,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368088179,-68,-68
FF:FF:C2:1D:9B:71,OUTSIDE,1551368088318,-81,-81
FF:FF:C2:1D:9B:52,OUTSIDE,1551368089255,-87,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551368089114,-86,-86
FF:FF:C2:1D:9B:54,OUTSIDE,1551368089115,-76,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551368089159,-93,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368090220,-84,-84
FF:FF:C0:22:3D:C1,OUTSIDE,1551368090919,-93,-93
FF:FF:C2:1D:9B:54,OUTSIDE,1551368090052,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368090196,-80,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368091079,-74,-74
FF:FF:C0:22:3D:C1,OUTSIDE,1551368091285,-93,-93
FF:FF:C2:1D:9B:54,OUTSIDE,1551368091132,-70,-70
FF:FF:C2:1D:9B:71,OUTSIDE,1551368091310,-89,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368092785,-75,-75
FF:FF:C0:22:3D:C1,OUTSIDE,1551368092750,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368092156,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368092014,-93,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368093877,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368095670,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368093261,-69,-69
FF:FF:C2:1D:9B:71,OUTSIDE,1551368093262,-93,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368094032,-71,-71
FF:FF:C0:22:3D:C1,OUTSIDE,1551368095670,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368094066,-66,-66
FF:FF:C2:1D:9B:71,OUTSIDE,1551368094949,-89,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368095148,-87,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551368095670,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368095141,-72,-72
FF:FF:C2:1D:9B:71,OUTSIDE,1551368095115,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368096200,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368096214,-86,-86
FF:FF:C2:1D:9B:54,OUTSIDE,1551368096200,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368096403,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368097472,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368098075,-80,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551368097118,-84,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368098127,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368098072,-71,-71
FF:FF:C0:22:3D:C1,OUTSIDE,1551368098075,-80,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551368098074,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368098127,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368099191,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368099025,-86,-86
FF:FF:C2:1D:9B:54,OUTSIDE,1551368099031,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368099013,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368100037,-74,-74
FF:FF:C0:22:3D:C1,OUTSIDE,1551368100088,-80,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551368100107,-74,-74
FF:FF:C2:1D:9B:71,OUTSIDE,1551368100037,-83,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368101140,-68,-68
FF:FF:C0:22:3D:C1,OUTSIDE,1551368101711,-89,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368101005,-69,-69
FF:FF:C2:1D:9B:71,OUTSIDE,1551368101117,-79,-79
FF:FF:C2:1D:9B:52,OUTSIDE,1551368102072,-70,-70
FF:FF:C0:22:3D:C1,OUTSIDE,1551368102254,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368102056,-66,-66
FF:FF:C2:1D:9B:71,OUTSIDE,1551368102279,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368103535,-67,-67
FF:FF:C0:22:3D:C1,OUTSIDE,1551368103054,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368103552,-74,-74
FF:FF:C2:1D:9B:71,OUTSIDE,1551368103475,-85,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368104476,-63,-63
FF:FF:C0:22:3D:C1,OUTSIDE,1551368104098,-80,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551368104069,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368104078,-83,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368105382,-71,-71
FF:FF:C0:22:3D:C1,OUTSIDE,1551368105043,-68,-68
FF:FF:C2:1D:9B:54,OUTSIDE,1551368105158,-67,-67
FF:FF:C2:1D:9B:71,OUTSIDE,1551368105358,-72,-72
FF:FF:C2:1D:9B:52,OUTSIDE,1551368106070,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368106106,-71,-71
FF:FF:C2:1D:9B:54,OUTSIDE,1551368106069,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368106069,-72,-72
FF:FF:C2:1D:9B:52,OUTSIDE,1551368107038,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368107362,-74,-74
FF:FF:C2:1D:9B:54,OUTSIDE,1551368107039,-70,-70
FF:FF:C2:1D:9B:71,OUTSIDE,1551368107048,-78,-78
FF:FF:C2:1D:9B:52,OUTSIDE,1551368108355,-64,-64
FF:FF:C0:22:3D:C1,OUTSIDE,1551368108007,-78,-78
FF:FF:C2:1D:9B:54,OUTSIDE,1551368108002,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368108121,-77,-77
FF:FF:C2:1D:9B:52,OUTSIDE,1551368109062,-66,-66
FF:FF:C0:22:3D:C1,OUTSIDE,1551368109055,-78,-78
FF:FF:C2:1D:9B:54,OUTSIDE,1551368109015,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368109598,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368110679,-69,-69
FF:FF:C0:22:3D:C1,OUTSIDE,1551368110281,-75,-75
FF:FF:C2:1D:9B:54,OUTSIDE,1551368110088,-72,-72
FF:FF:C2:1D:9B:71,OUTSIDE,1551368110092,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368111153,-74,-74
FF:FF:C0:22:3D:C1,OUTSIDE,1551368111821,-72,-72
FF:FF:C2:1D:9B:54,OUTSIDE,1551368111558,-86,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368112025,-85,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368112022,-70,-70
FF:FF:C0:22:3D:C1,OUTSIDE,1551368112439,-82,-82
FF:FF:C2:1D:9B:54,OUTSIDE,1551368112021,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368112025,-85,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368113038,-84,-84
FF:FF:C0:22:3D:C1,OUTSIDE,1551368113089,-89,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368113037,-78,-78
FF:FF:C2:1D:9B:71,OUTSIDE,1551368113261,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368114119,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368116045,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368114120,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368114009,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368115396,-71,-71
FF:FF:C0:22:3D:C1,OUTSIDE,1551368116045,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368115053,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368115053,-94,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368116016,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368116045,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368116015,-76,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551368116014,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368117073,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368118239,-96,-96
FF:FF:C2:1D:9B:54,OUTSIDE,1551368117080,-76,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551368117272,-94,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368118005,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368118239,-96,-96
FF:FF:C2:1D:9B:54,OUTSIDE,1551368118005,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368118163,-92,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368119314,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368121120,-92,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368119043,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368119035,-82,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368120321,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368121120,-92,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368120112,-74,-74
FF:FF:C2:1D:9B:71,OUTSIDE,1551368120321,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368121181,-88,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368121120,-92,-92
FF:FF:C2:1D:9B:71,OUTSIDE,1551368121666,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368122400,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368122523,-87,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368122045,-85,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368123078,-93,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551368123076,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368123077,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368124167,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368124157,-82,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551368124361,-82,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368125296,-88,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368125011,-79,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368125011,-80,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368126239,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368126035,-86,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368126051,-82,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368127170,-93,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551368127112,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368127123,-79,-79
FF:FF:C2:1D:9B:52,OUTSIDE,1551368128812,-92,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551368128001,-72,-72
FF:FF:C2:1D:9B:71,OUTSIDE,1551368128001,-77,-77
FF:FF:C2:1D:9B:52,OUTSIDE,1551368129137,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368129075,-79,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368129136,-74,-74
FF:FF:C2:1D:9B:52,OUTSIDE,1551368130076,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368130073,-83,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368130104,-81,-81
FF:FF:C2:1D:9B:52,OUTSIDE,1551368131228,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368131360,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368131228,-65,-65
FF:FF:C2:1D:9B:52,OUTSIDE,1551368132052,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368132043,-95,-95
FF:FF:C2:1D:9B:71,OUTSIDE,1551368132036,-70,-70
FF:FF:C2:1D:9B:52,OUTSIDE,1551368133007,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368133140,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368133003,-75,-75
FF:FF:C2:1D:9B:52,OUTSIDE,1551368134046,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368134196,-82,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551368134400,-85,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368135052,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368135001,-87,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368135060,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368136072,-78,-78
FF:FF:C0:22:3D:C1,OUTSIDE,1551368136157,-79,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368136302,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368137017,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368137159,-79,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368137008,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368138436,-74,-74
FF:FF:C0:22:3D:C1,OUTSIDE,1551368139313,-92,-92
FF:FF:C2:1D:9B:71,OUTSIDE,1551368138064,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368139040,-75,-75
FF:FF:C0:22:3D:C1,OUTSIDE,1551368139313,-92,-92
FF:FF:C2:1D:9B:71,OUTSIDE,1551368139040,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368140146,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368140116,-94,-94
FF:FF:C2:1D:9B:71,OUTSIDE,1551368140148,-92,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368141043,-88,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368141197,-87,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368141265,-93,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368142094,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368142323,-93,-93
FF:FF:C2:1D:9B:71,OUTSIDE,1551368142080,-89,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368143006,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368144178,-96,-96
FF:FF:C2:1D:9B:71,OUTSIDE,1551368143368,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368144020,-78,-78
FF:FF:C0:22:3D:C1,OUTSIDE,1551368144178,-96,-96
FF:FF:C2:1D:9B:71,OUTSIDE,1551368144491,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368145036,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368146318,-91,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368145232,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368146116,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368146318,-91,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368146122,-89,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368147053,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368148337,-88,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368147193,-90,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368148280,-71,-71
FF:FF:C0:22:3D:C1,OUTSIDE,1551368148337,-88,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368148337,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368149116,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368149135,-92,-92
FF:FF:C2:1D:9B:71,OUTSIDE,1551368149137,-83,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368150206,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368150354,-85,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368150354,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368151046,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368151440,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368151682,-78,-78
FF:FF:C2:1D:9B:52,OUTSIDE,1551368152116,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368152004,-84,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368156179,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368152116,-83,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368153119,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368153117,-82,-82
FF:FF:C2:1D:9B:54,OUTSIDE,1551368156179,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368153117,-78,-78
FF:FF:C2:1D:9B:52,OUTSIDE,1551368154006,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368154554,-93,-93
FF:FF:C2:1D:9B:54,OUTSIDE,1551368156179,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368154003,-81,-81
FF:FF:C2:1D:9B:52,OUTSIDE,1551368155124,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368155087,-91,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368156179,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368155092,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368156180,-91,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368156162,-77,-77
FF:FF:C2:1D:9B:54,OUTSIDE,1551368156179,-75,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368156046,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368157005,-82,-82
FF:FF:C0:22:3D:C1,OUTSIDE,1551368157004,-76,-76
FF:FF:C2:1D:9B:54,OUTSIDE,1551368157232,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368157011,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368158046,-75,-75
FF:FF:C0:22:3D:C1,OUTSIDE,1551368158044,-86,-86
FF:FF:C2:1D:9B:54,OUTSIDE,1551368158045,-71,-71
FF:FF:C2:1D:9B:71,OUTSIDE,1551368158515,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368159117,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368160677,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368159118,-70,-70
FF:FF:C2:1D:9B:71,OUTSIDE,1551368159322,-93,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368160065,-92,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551368160677,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368160018,-70,-70
FF:FF:C2:1D:9B:71,OUTSIDE,1551368160036,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368161300,-91,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368163702,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368161302,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368161361,-92,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368162076,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368163702,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368162076,-83,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368162236,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368163636,-93,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551368163702,-94,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368163702,-76,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551368163192,-86,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368164441,-84,-84
FF:FF:C0:22:3D:C1,OUTSIDE,1551368167755,-95,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551368164038,-85,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368164478,-89,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368165118,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368167755,-95,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551368166261,-93,-93
FF:FF:C2:1D:9B:71,OUTSIDE,1551368165118,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368167198,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368167755,-95,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551368166261,-93,-93
FF:FF:C2:1D:9B:71,OUTSIDE,1551368166059,-87,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368167198,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368167755,-95,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551368167061,-88,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368167543,-91,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368168079,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368168286,-88,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368168095,-80,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551368168080,-82,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368169047,-76,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551368169155,-88,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368169039,-88,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368169202,-94,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368170081,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368170285,-85,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368170033,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368170033,-79,-79
FF:FF:C2:1D:9B:52,OUTSIDE,1551368171106,-77,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551368171043,-89,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368171072,-76,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551368171072,-77,-77
FF:FF:C2:1D:9B:52,OUTSIDE,1551368172662,-84,-84
FF:FF:C0:22:3D:C1,OUTSIDE,1551368172132,-86,-86
FF:FF:C2:1D:9B:54,OUTSIDE,1551368172114,-72,-72
FF:FF:C2:1D:9B:71,OUTSIDE,1551368172119,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368173942,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368173022,-83,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368173194,-88,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368173048,-77,-77
FF:FF:C2:1D:9B:52,OUTSIDE,1551368174091,-83,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368174089,-71,-71
FF:FF:C2:1D:9B:54,OUTSIDE,1551368174085,-94,-94
FF:FF:C2:1D:9B:71,OUTSIDE,1551368174091,-84,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368175007,-73,-73
FF:FF:C0:22:3D:C1,OUTSIDE,1551368175041,-78,-78
FF:FF:C2:1D:9B:54,OUTSIDE,1551368175158,-80,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551368175198,-80,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368176022,-79,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368176030,-81,-81
FF:FF:C2:1D:9B:54,OUTSIDE,1551368177936,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368176029,-71,-71
FF:FF:C2:1D:9B:52,OUTSIDE,1551368177047,-81,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368177047,-89,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368177936,-73,-73
FF:FF:C2:1D:9B:71,OUTSIDE,1551368177037,-66,-66
FF:FF:C2:1D:9B:52,OUTSIDE,1551368178123,-80,-80
FF:FF:C0:22:3D:C1,OUTSIDE,1551368178181,-88,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368178171,-92,-92
FF:FF:C2:1D:9B:71,OUTSIDE,1551368178123,-76,-76
FF:FF:C2:1D:9B:52,OUTSIDE,1551368179021,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368179077,-84,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368179262,-77,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368179012,-82,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368180506,-82,-82
FF:FF:C0:22:3D:C1,OUTSIDE,1551368180327,-79,-79
FF:FF:C2:1D:9B:54,OUTSIDE,1551368180011,-79,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368180070,-80,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368181289,-86,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368181077,-90,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551368181171,-84,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368181073,-83,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368182032,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368182357,-91,-91
